image_id,camera_intrinsics,rotation_matrix,translation_vector
03559887_4702983312,1.10630591e+03 0.00000000e+00 3.43500000e+02 0.00000000e+00 1.10630591e+03 5.21000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.23364642e-01 3.59348536e-01 6.94467531e-01 1.26256374e-02 8.92653828e-01 -4.50566018e-01 -7.81829339e-01 -2.72098830e-01 -5.60985839e-01,1.92315853e-01 1.22189949e-01 4.03602587e+00
92332702_2575760403,1.04773914e+03 0.00000000e+00 5.28000000e+02 0.00000000e+00 1.04773914e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95545669e-01 -4.87479614e-02 -8.06997978e-02 3.26798844e-02 9.81312644e-01 -1.89624682e-01 8.84355486e-02 1.86142771e-01 9.78534630e-01,1.63748434e+00 7.29101652e-01 3.14799291e+00
29761653_183977068,1.15831824e+03 0.00000000e+00 3.90500000e+02 0.00000000e+00 1.15831824e+03 5.29500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,3.47415784e-01 3.24129539e-01 8.79910402e-01 -3.43836674e-01 9.17034945e-01 -2.02047647e-01 -8.72398197e-01 -2.32350924e-01 4.30040037e-01,-3.98115617e+00 1.58706765e+00 3.92742414e+00
03884640_3907488533,1.75350073e+03 0.00000000e+00 4.97500000e+02 0.00000000e+00 1.75350073e+03 3.33000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.63812442e-01 3.53066983e-01 6.59315363e-01 -3.98708257e-02 8.63597028e-01 -5.02603710e-01 -7.46835564e-01 -3.59922044e-01 -5.59189380e-01,-2.65922379e-01 5.16076560e-01 4.47842369e+00
61353083_128372808,8.64803467e+02 0.00000000e+00 3.03000000e+02 0.00000000e+00 8.64803467e+02 4.08000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.86689283e-01 -1.10860318e-01 -1.18971628e-01 9.74650017e-02 9.88796537e-01 -1.13057428e-01 1.30172316e-01 9.99569824e-02 9.86439947e-01,1.98374830e+00 1.68365144e+00 4.88909513e+00
08228691_2527091697,1.07779138e+03 0.00000000e+00 5.23000000e+02 0.00000000e+00 1.07779138e+03 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.66379130e-01 3.57378253e-01 7.42627407e-01 -6.46187363e-02 8.79057507e-01 -4.72315910e-01 -8.21607632e-01 -3.15497519e-01 -4.74786494e-01,-1.26978974e-01 3.57552304e-01 2.83363268e+00
37109163_2781845470,1.07739648e+03 0.00000000e+00 5.23000000e+02 0.00000000e+00 1.07739648e+03 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.08254255e-01 2.99409803e-01 5.07029416e-01 -4.51735717e-02 8.27007243e-01 -5.60373419e-01 -5.87098294e-01 -4.75828530e-01 -6.54906713e-01,5.23221441e-01 4.19708524e-01 2.46796582e+00
54657523_276103313,1.15597363e+03 0.00000000e+00 5.31500000e+02 0.00000000e+00 1.15597363e+03 3.91500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.92402082e-01 3.80565606e-01 7.10091256e-01 -8.20352397e-02 8.48321659e-01 -5.23087547e-01 -8.01454922e-01 -3.68130659e-01 -4.71327727e-01,3.73166601e-01 5.01285674e-01 2.94142481e+00
37673540_9374525231,7.50723511e+02 0.00000000e+00 5.18000000e+02 0.00000000e+00 7.50723511e+02 3.86000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-3.44089993e-01 4.63902912e-01 8.16330916e-01 -2.21324652e-01 8.04848164e-01 -5.50667623e-01 -9.12478753e-01 -3.70153375e-01 -1.74267049e-01,1.93730751e+00 -7.91399706e-01 -2.01984491e+00
97408314_4660309480,1.13646838e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.13646838e+03 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98939831e-01 -4.35001819e-02 1.50648235e-02 4.59345131e-02 9.20274829e-01 -3.88566930e-01 3.03895425e-03 3.88846979e-01 9.21297342e-01,1.89515396e+00 1.30659110e-01 4.43944457e+00
25225605_2232425546,1.06266516e+03 0.00000000e+00 5.22500000e+02 0.00000000e+00 1.06266516e+03 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.62920737e-01 2.41932321e-01 4.43662659e-01 -2.01161194e-02 8.60808830e-01 -5.08530727e-01 -5.04938753e-01 -4.47746481e-01 -7.37943050e-01,-1.31763966e+00 4.02188877e-01 3.57255285e+00
56336675_12025095504,1.57889368e+03 0.00000000e+00 5.15000000e+02 0.00000000e+00 1.57889368e+03 3.46500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-1.96551312e-01 4.17222250e-01 8.87295428e-01 -1.39594947e-01 8.83821653e-01 -4.46511519e-01 -9.70505452e-01 -2.11624383e-01 -1.15474188e-01,-1.47708817e+00 1.14909603e+00 6.21183757e+00
35111342_5152257689,8.41560547e+02 0.00000000e+00 5.31500000e+02 0.00000000e+00 8.41560547e+02 3.91500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-3.00685786e-01 4.36467064e-01 8.47988538e-01 -1.25818338e-01 8.63210058e-01 -4.88915270e-01 -9.45387647e-01 -2.53702381e-01 -2.04639435e-01,-1.36387984e+00 6.18213694e-01 2.99483374e+00
67684501_389553533,1.60971130e+03 0.00000000e+00 5.10000000e+02 0.00000000e+00 1.60971130e+03 3.82000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.84120221e-01 2.15834427e-01 4.14423617e-01 -2.02601003e-02 8.68382287e-01 -4.95481314e-01 -4.66820054e-01 -4.46461313e-01 -7.63381512e-01,-1.91703547e+00 3.34661006e-01 4.12292415e+00
78461576_2179633616,1.17550842e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.17550842e+03 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.75387766e-01 3.79196783e-01 7.24664556e-01 -2.64306392e-02 8.76943481e-01 -4.79866182e-01 -8.17453570e-01 -2.95262478e-01 -4.94560138e-01,7.19219013e-01 -2.13052512e-02 2.92174684e-01
91016263_9387931489,8.76657043e+02 0.00000000e+00 5.34500000e+02 0.00000000e+00 8.76657043e+02 3.47000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.91088629e-01 1.19668781e-01 5.85039476e-02 4.54074393e-02 7.16417517e-01 -6.96192578e-01 -1.25225770e-01 -6.87332034e-01 -7.15467108e-01,2.45775449e-01 -8.70127807e-02 -1.81084947e-01
92092453_6346876777,9.63560913e+02 0.00000000e+00 3.22000000e+02 0.00000000e+00 9.63560913e+02 5.47000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95031970e-01 -8.43954291e-02 -5.28090057e-02 8.25202936e-02 9.95912009e-01 -3.67378825e-02 5.56936323e-02 3.21975530e-02 9.97928623e-01,2.23281647e+00 2.08867953e+00 5.04075241e+00
35392604_170372585,1.04950598e+03 0.00000000e+00 3.94500000e+02 0.00000000e+00 1.04950598e+03 5.39500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.66054794e-01 6.24153107e-02 2.50683993e-01 -5.14478702e-02 9.97419519e-01 -5.00741485e-02 -2.53162502e-01 3.54772137e-02 9.66773042e-01,7.42709827e-01 1.16496933e+00 2.66996475e+00
14047643_9149809103,1.41364832e+03 0.00000000e+00 4.93000000e+02 0.00000000e+00 1.41364832e+03 3.30000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-2.09088831e-01 4.14739186e-01 8.85592044e-01 -6.42979810e-02 8.97818681e-01 -4.35645941e-01 -9.75780524e-01 -1.48030481e-01 -1.61056967e-01,-1.35902825e+00 2.34206151e-01 2.32395792e+00
68388628_416361462,1.11075842e+03 0.00000000e+00 5.33500000e+02 0.00000000e+00 1.11075842e+03 3.92000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.39609736e-01 -1.98428731e-01 -2.78854053e-01 8.50291687e-02 9.24570310e-01 -3.71402452e-01 3.31517095e-01 3.25262632e-01 8.85607495e-01,2.00878864e-01 3.24666237e-01 5.05335736e+00
69241373_2334905294,1.09718323e+03 0.00000000e+00 5.23500000e+02 0.00000000e+00 1.09718323e+03 3.88000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.63215421e-01 4.14065106e-02 2.65521287e-01 4.09701078e-02 9.53880704e-01 -2.97376953e-01 -2.65588974e-01 2.97316503e-01 9.17096175e-01,4.16343770e+00 6.93329968e-01 3.28048735e+00
93855352_2178846945,1.17876184e+03 0.00000000e+00 5.23500000e+02 0.00000000e+00 1.17876184e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.18510813e-01 3.99015001e-01 7.56262894e-01 3.07527057e-02 8.92574430e-01 -4.49850151e-01 -8.54517880e-01 -2.09995037e-01 -4.75080284e-01,1.17843789e-01 5.47940046e-02 3.22545688e+00
15996279_8500955695,9.47036377e+02 0.00000000e+00 5.21500000e+02 0.00000000e+00 9.47036377e+02 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.34539794e-01 1.79316580e-01 3.07377515e-01 -4.81972450e-02 7.92023813e-01 -6.08584674e-01 -3.52579634e-01 -5.83561345e-01 -7.31535206e-01,-2.55939106e+00 3.05191366e-01 1.59944809e+00
84416532_1372248960,1.33204944e+03 0.00000000e+00 5.23500000e+02 0.00000000e+00 1.33204944e+03 3.44500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98605740e-01 -5.21925800e-02 -7.90631383e-03 4.97176839e-02 9.80249372e-01 -1.91414003e-01 1.77405498e-02 1.90754039e-01 9.81477544e-01,2.22298983e+00 1.12493457e+00 4.66300737e+00
91147360_7119433063,9.83231323e+02 0.00000000e+00 3.78000000e+02 0.00000000e+00 9.83231323e+02 5.06000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98428430e-01 -4.69283020e-02 3.06334048e-02 5.00074136e-02 9.92782407e-01 -1.09006193e-01 -2.52968298e-02 1.10366780e-01 9.93568943e-01,1.78605301e+00 1.44370866e+00 4.36462676e+00
69675366_3578017198,1.12567407e+03 0.00000000e+00 5.28500000e+02 0.00000000e+00 1.12567407e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93769852e-01 -8.04623351e-02 -7.71187021e-02 6.16256018e-02 9.73250803e-01 -2.21325912e-01 9.28642385e-02 2.15194532e-01 9.72145846e-01,2.08072112e+00 7.53488532e-01 3.60465406e+00
10933059_2435329014,1.15229517e+03 0.00000000e+00 5.27500000e+02 0.00000000e+00 1.15229517e+03 3.90500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.20342314e-01 -2.06780522e-01 -3.31981686e-01 1.11585756e-01 9.52355238e-01 -2.83845238e-01 3.74858165e-01 2.24190356e-01 8.99566585e-01,1.15839835e+00 7.72445295e-01 4.94939683e+00
19469781_41739753,8.72788879e+02 0.00000000e+00 4.07500000e+02 0.00000000e+00 8.72788879e+02 3.02500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.75677272e-01 1.37986749e-01 4.62762327e-01 2.67916816e-02 9.42946114e-01 -3.31865683e-01 -4.82153005e-01 3.03005417e-01 8.22019584e-01,3.97670245e+00 4.04806096e-01 2.96263663e+00
01587288_3907486251,8.05161621e+02 0.00000000e+00 5.29500000e+02 0.00000000e+00 8.05161621e+02 3.47500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.69525258e-01 2.94011763e-01 3.96841163e-01 -8.69416284e-02 6.99835345e-01 -7.08993401e-01 -4.86175872e-01 -6.50989687e-01 -5.82962648e-01,2.13919412e+00 1.44414223e+00 4.02582706e+00
08683704_6034661043,9.85970398e+02 0.00000000e+00 3.82000000e+02 0.00000000e+00 9.85970398e+02 5.11500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.76993318e-01 -1.72554244e-01 -1.25335909e-01 1.77583037e-01 9.83647264e-01 3.00387218e-02 1.18103015e-01 -5.16051617e-02 9.91659511e-01,2.85319980e+00 1.18129725e+00 2.03659614e+00
08606794_4027819730,1.16464368e+03 0.00000000e+00 5.17000000e+02 0.00000000e+00 1.16464368e+03 3.85500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.94848015e-01 3.52528032e-01 7.22412504e-01 -2.93961142e-02 8.88562657e-01 -4.57812487e-01 -8.03300509e-01 -2.93564970e-01 -5.18196778e-01,3.14366804e-01 2.52646618e-01 3.09282928e+00
29589789_8732590004,1.05424548e+03 0.00000000e+00 5.28500000e+02 0.00000000e+00 1.05424548e+03 2.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,2.85498803e-01 3.82444125e-01 8.78764431e-01 -8.85227958e-02 9.23531288e-01 -3.73167087e-01 -9.54282007e-01 2.87480723e-02 2.97522100e-01,2.96178092e-01 1.18741425e-01 8.10421159e-01
91887585_2717484563,2.05366528e+03 0.00000000e+00 5.12000000e+02 0.00000000e+00 2.05366528e+03 3.14000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.19763063e-01 3.68490159e-01 6.92898801e-01 -4.07802647e-02 8.66596617e-01 -4.97340198e-01 -7.83728726e-01 -3.36489681e-01 -5.22057447e-01,1.89439072e-01 4.77626482e-01 4.63412834e+00
80159334_3432556478,7.13171753e+02 0.00000000e+00 3.05000000e+02 0.00000000e+00 7.13171753e+02 4.11000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94520317e-01 -8.21945973e-02 -6.46017612e-02 7.97017271e-02 9.96005162e-01 -4.02660269e-02 6.76533375e-02 3.48965099e-02 9.97098420e-01,2.45798698e+00 1.65260853e+00 4.24906333e+00
05298569_5560464399,8.30115784e+02 0.00000000e+00 5.13500000e+02 0.00000000e+00 8.30115784e+02 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.71371462e-01 -1.36356335e-01 -1.94536457e-01 1.25649692e-01 9.89849236e-01 -6.64126893e-02 2.01617555e-01 4.00679452e-02 9.78644431e-01,1.74699432e+00 1.67643723e+00 4.44576258e+00
54307138_5735111950,1.06317249e+03 0.00000000e+00 3.80500000e+02 0.00000000e+00 1.06317249e+03 5.07500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90155640e-01 -9.89258099e-02 -9.90226913e-02 9.23935283e-02 9.93362094e-01 -6.85214307e-02 1.05143926e-01 5.86978252e-02 9.92723184e-01,1.78330162e+00 1.34793199e+00 3.61484030e+00
27555614_416362762,1.12631299e+03 0.00000000e+00 5.33000000e+02 0.00000000e+00 1.12631299e+03 3.92000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.23931894e-01 2.78935391e-01 4.93286207e-01 8.00317296e-03 8.76111743e-01 -4.82041661e-01 -5.66632318e-01 -3.93221644e-01 -7.24088776e-01,-9.68393067e-02 3.24877224e-01 4.34717001e+00
42152486_4544353412,7.64103882e+02 0.00000000e+00 5.06500000e+02 0.00000000e+00 7.64103882e+02 3.37000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.77838197e-01 -1.12944985e-01 -1.76283553e-01 1.16219864e-01 9.93188574e-01 8.33063068e-03 1.74141907e-01 -2.86336593e-02 9.84304175e-01,2.25206252e+00 1.32156462e+00 2.88025969e+00
12650889_5688674640,1.03463452e+03 0.00000000e+00 5.09000000e+02 0.00000000e+00 1.03463452e+03 3.80000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.53336064e-01 -1.61692662e-01 -2.54962411e-01 6.08935621e-02 9.30118491e-01 -3.62176155e-01 2.95706480e-01 3.29750021e-01 8.96561543e-01,2.47192549e-01 2.56510357e-01 4.60961462e+00
25579511_170371295,1.05361475e+03 0.00000000e+00 5.39500000e+02 0.00000000e+00 1.05361475e+03 3.94000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.30864025e-01 3.45372525e-01 6.94786586e-01 -1.73369749e-01 8.10079015e-01 -5.60102598e-01 -7.56276082e-01 -4.73803556e-01 -4.51172560e-01,1.13413414e-01 1.28757955e+00 4.38508347e+00
76012163_5234572012,1.19816467e+03 0.00000000e+00 5.28500000e+02 0.00000000e+00 1.19816467e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,2.44337450e-01 3.53876139e-01 9.02812765e-01 -1.13730507e-01 9.35064437e-01 -3.35737799e-01 -9.62997706e-01 -2.06440356e-02 2.68717773e-01,3.42327855e-01 2.44754590e-01 1.58220950e+00
35638373_83213164,1.15044226e+03 0.00000000e+00 5.23500000e+02 0.00000000e+00 1.15044226e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-4.37386956e-01 3.71825273e-01 8.18803161e-01 3.79103543e-02 9.17330875e-01 -3.96316629e-01 -8.98473959e-01 -1.42302606e-01 -4.15324587e-01,-1.48388288e+00 -9.13665360e-02 -1.23056804e-01
07659394_5946559496,1.06533862e+03 0.00000000e+00 5.27500000e+02 0.00000000e+00 1.06533862e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.29192505e-02 4.16901809e-01 9.04189634e-01 -9.55419743e-02 9.00194575e-01 -4.24878168e-01 -9.91079081e-01 -1.25867424e-01 -4.38137833e-02,-1.49364565e-01 3.54933293e-01 2.81838484e+00
91966016_2575756133,1.08791223e+03 0.00000000e+00 5.27000000e+02 0.00000000e+00 1.08791223e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-7.60677227e-01 3.18578967e-01 5.65577225e-01 -1.73985515e-02 8.60965412e-01 -5.08365862e-01 -6.48897100e-01 -3.96542559e-01 -6.49373970e-01,-1.05119817e+00 -5.14889522e-02 -2.73554271e-01
98217251_4097423171,1.14685791e+03 0.00000000e+00 5.16000000e+02 0.00000000e+00 1.14685791e+03 3.85000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.29105747e-01 4.09193723e-01 7.43375817e-01 -9.90400289e-02 8.40280880e-01 -5.33028250e-01 -8.42756300e-01 -3.55652273e-01 -4.04070884e-01,8.70005509e-01 -2.98836238e-01 -7.44571356e-01
12112595_3591878388,1.11002576e+03 0.00000000e+00 5.26500000e+02 0.00000000e+00 1.11002576e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.61074762e-01 1.86719596e-01 2.03644528e-01 3.32056735e-02 8.09790531e-01 -5.85778695e-01 -2.74285772e-01 -5.56214966e-01 -7.84469392e-01,4.56608761e-01 1.09412165e+00 5.98094609e+00
83295590_2999194388,8.21458740e+02 0.00000000e+00 5.30500000e+02 0.00000000e+00 8.21458740e+02 3.91000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-2.97156018e-01 4.44824686e-01 8.44884193e-01 -2.40176128e-01 8.21581692e-01 -5.17028965e-01 -9.24128632e-01 -3.56559282e-01 -1.37301674e-01,1.79098717e+00 -8.29964124e-01 -2.31094951e+00
27003064_7068522601,6.20528137e+02 0.00000000e+00 2.60500000e+02 0.00000000e+00 6.20528137e+02 1.91000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.46123121e-01 -1.74706786e-01 -2.72632681e-01 8.67204606e-02 9.47915496e-01 -3.06489436e-01 3.11978527e-01 2.66333910e-01 9.11995420e-01,8.29223600e-01 2.75947012e-01 2.41748960e+00
07481637_4240400636,1.26431531e+03 0.00000000e+00 5.21500000e+02 0.00000000e+00 1.26431531e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-7.47153941e-01 3.12888570e-01 5.86397247e-01 -6.95473164e-02 8.40616312e-01 -5.37147453e-01 -6.61002390e-01 -4.42114191e-01 -6.06309230e-01,4.66440452e-01 8.96619337e-01 5.27245963e+00
72598875_8072411042,9.92588135e+02 0.00000000e+00 3.40000000e+02 0.00000000e+00 9.92588135e+02 5.16000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.63571943e-01 3.87210987e-01 7.29694674e-01 1.96878438e-01 9.20841449e-01 -3.36585659e-01 -8.02262766e-01 -4.60290860e-02 -5.95193899e-01,1.35051202e+00 -7.92630727e-01 3.87244018e+00
90975523_4819480082,7.98412781e+02 0.00000000e+00 5.35000000e+02 0.00000000e+00 7.98412781e+02 3.49000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.50394326e-01 2.03830583e-01 2.34954716e-01 1.40800506e-02 7.82783288e-01 -6.22135094e-01 -3.10728784e-01 -5.87965489e-01 -7.46822741e-01,5.41318136e-01 1.20406185e+00 5.57272767e+00
87692684_217109210,6.56902344e+02 0.00000000e+00 3.06500000e+02 0.00000000e+00 6.56902344e+02 2.27000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.48262064e-01 2.53752205e-01 4.64823933e-01 4.21907415e-02 9.07319050e-01 -4.18320551e-01 -5.27893371e-01 -3.35234187e-01 -7.80350324e-01,-3.64428813e-01 -1.76733195e-02 4.45053679e+00
27265710_2527915420,1.08225708e+03 0.00000000e+00 5.24500000e+02 0.00000000e+00 1.08225708e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,4.93856184e-01 2.84622401e-01 8.21642354e-01 -1.53544982e-01 9.58608437e-01 -2.39778653e-01 -8.55879669e-01 -7.74289004e-03 5.17117047e-01,-2.41852479e+00 2.86904227e-01 1.72861788e+00
12461054_2954451845,8.18907349e+02 0.00000000e+00 5.24500000e+02 0.00000000e+00 8.18907349e+02 3.44500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-3.57020045e-01 4.44077334e-01 8.21785866e-01 -3.46310338e-01 7.54142642e-01 -5.57976725e-01 -8.67528580e-01 -4.83801816e-01 -1.15455468e-01,1.77381257e+00 -9.91291528e-01 -1.85346237e+00
57895262_5823807439,1.17451453e+03 0.00000000e+00 5.36000000e+02 0.00000000e+00 1.17451453e+03 3.93000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.70817070e-01 1.82962827e-01 4.56291830e-01 -4.72577429e-02 8.92710122e-01 -4.48146566e-01 -4.89330497e-01 -4.11817002e-01 -7.68740803e-01,-1.96219879e+00 1.47755670e-01 3.97141089e+00
42923853_104932205,1.16150208e+03 0.00000000e+00 5.25000000e+02 0.00000000e+00 1.16150208e+03 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-6.49958846e-01 3.60169153e-01 6.69202271e-01 -5.12363931e-02 8.57794009e-01 -5.11433544e-01 -7.58240285e-01 -3.66698267e-01 -5.39077036e-01,-1.37821093e-01 3.92100148e-01 2.83415315e+00
91223537_687114481,8.54408569e+02 0.00000000e+00 3.48000000e+02 0.00000000e+00 8.54408569e+02 5.39000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94937787e-01 -8.91698058e-02 -4.63416200e-02 8.11777509e-02 9.84976447e-01 -1.52419069e-01 5.92365829e-02 1.47885583e-01 9.87228890e-01,2.03287125e+00 1.40332108e+00 5.04981143e+00
90349736_2179635862,1.18758313e+03 0.00000000e+00 5.19000000e+02 0.00000000e+00 1.18758313e+03 3.86500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-5.01921986e-01 3.82908694e-01 7.75535461e-01 7.89888141e-04 8.96865638e-01 -4.42302390e-01 -8.64912536e-01 -2.21388708e-01 -4.50459037e-01,8.76789962e-01 1.22321126e-01 3.28272009e+00
97679107_216044726,1.14355774e+03 0.00000000e+00 5.14000000e+02 0.00000000e+00 1.14355774e+03 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.73192543e-01 -4.10689195e-02 -2.26295423e-01 5.20653915e-02 9.19044118e-01 -3.90700787e-01 2.24021136e-01 -3.92009252e-01 -8.92268613e-01,-2.18094056e+00 4.40317119e-01 3.43574723e+00
04595211_247481461,1.11441187e+03 0.00000000e+00 3.45500000e+02 0.00000000e+00 1.11441187e+03 5.28000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,3.82691994e-01 3.18644970e-01 8.67186382e-01 -3.29387685e-01 9.24014665e-01 -1.94166558e-01 -8.63163131e-01 -2.11334528e-01 4.58570743e-01,-4.00311832e+00 9.67976839e-01 2.63727009e+00
47418765_240003792,1.07718518e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.07718518e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-9.32696961e-01 1.85314769e-01 3.09410431e-01 -2.96116264e-02 8.15654452e-01 -5.77781072e-01 -3.59443362e-01 -5.48056796e-01 -7.55270957e-01,-2.34723400e+00 -9.34911292e-02 -2.49155198e-01
20089826_6525672545,6.98016785e+02 0.00000000e+00 5.14000000e+02 0.00000000e+00 6.98016785e+02 3.41500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-8.51382675e-01 2.93515929e-01 4.34736633e-01 -1.75897723e-01 6.21046831e-01 -7.63780613e-01 -4.94173584e-01 -7.26738765e-01 -4.77119729e-01,1.41842396e+00 2.03681635e+00 3.85462655e+00
63358653_3107448586,2.31658325e+03 0.00000000e+00 5.10500000e+02 0.00000000e+00 2.31658325e+03 3.41500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-7.62215513e-01 2.93155900e-01 5.77137012e-01 -7.47889395e-02 8.45722480e-01 -5.28356036e-01 -6.42988434e-01 -4.45884632e-01 -6.22697975e-01,-1.90217777e+00 7.49021986e-01 5.14299477e+00
98096144_7465571668,1.11461096e+03 0.00000000e+00 5.17500000e+02 0.00000000e+00 1.11461096e+03 5.17500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,6.87412096e-01 -7.18061423e-01 1.08868737e-01 6.85083056e-01 6.90865872e-01 2.31009857e-01 -2.41092961e-01 -8.42148430e-02 9.66841271e-01,-2.15730760e-01 -3.23449981e-04 3.73284884e-01
98365344_176581376,1.08282983e+03 0.00000000e+00 5.24500000e+02 0.00000000e+00 1.08282983e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.88508008e-01 -1.09924269e-01 -1.03771734e-01 6.56395434e-02 9.30489766e-01 -3.60389019e-01 1.36174036e-01 3.49435902e-01 9.27011964e-01,1.06435309e+00 1.37746175e-01 2.24497562e+00
71521166_8226626351,1.00772272e+03 0.00000000e+00 5.06500000e+02 0.00000000e+00 1.00772272e+03 3.78500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-4.60553140e-01 4.18811428e-01 7.82615994e-01 -1.55356471e-01 8.30046949e-01 -5.35617802e-01 -8.73930874e-01 -3.68264919e-01 -3.17215663e-01,1.13943250e+00 2.16302730e-01 1.42227314e+00
34878557_4995055541,9.38900940e+02 0.00000000e+00 5.06000000e+02 0.00000000e+00 9.38900940e+02 3.79500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-7.23116571e-02 4.41393101e-01 8.94395413e-01 -6.29453939e-02 8.92935743e-01 -4.45761860e-01 -9.95393842e-01 -8.85318503e-02 -3.67860007e-02,-1.53765141e+00 3.10028727e-01 2.35304274e+00
89428328_415853343,1.51450488e+03 0.00000000e+00 5.20500000e+02 0.00000000e+00 1.51450488e+03 3.87000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,-1.58895639e-01 4.60129375e-01 8.73517678e-01 -2.51849990e-01 8.36597487e-01 -4.86493811e-01 -9.54632787e-01 -2.97297163e-01 -1.70481136e-02,1.51220462e+00 -3.22761390e-01 -7.92396260e-01
