image_id,camera_intrinsics,rotation_matrix,translation_vector
55255156_8911548609,3.08294116e+03 0.00000000e+00 5.11500000e+02 0.00000000e+00 3.08294116e+03 3.41000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92377280e-01 9.69760863e-03 -1.22854752e-01 -2.58726202e-03 9.98318811e-01 5.79038661e-02 1.23209738e-01 -5.71446237e-02 9.90733997e-01,9.44574423e-02 9.74637233e-01 3.32725253e+00
90142764_8281118641,1.38776648e+03 0.00000000e+00 5.02500000e+02 0.00000000e+00 1.38776648e+03 3.77000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.78913399e-01 -1.53393542e-02 -2.03698947e-01 1.12270917e-02 9.99709486e-01 -2.13282760e-02 2.03966932e-01 1.85915884e-02 9.78801228e-01,6.62670312e-01 -7.95401598e-02 -1.02237183e-01
20580890_6015148266,5.00087842e+03 0.00000000e+00 5.08000000e+02 0.00000000e+00 5.00087842e+03 3.38500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.91057849e-01 6.68796722e-03 -1.33265187e-01 1.97837535e-02 9.80339227e-01 1.96325248e-01 1.31958107e-01 -1.97206163e-01 9.71440573e-01,2.63755866e-01 -4.30385269e-01 -9.12058839e-01
53971464_8617783066,8.30051636e+02 0.00000000e+00 5.14500000e+02 0.00000000e+00 8.30051636e+02 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96675367e-01 5.23146344e-02 6.24611283e-02 -3.31299990e-02 9.60610195e-01 -2.75917483e-01 -7.44353188e-02 2.72930821e-01 9.59149702e-01,4.16255160e-01 1.27178054e-01 -1.94660757e+00
61928221_8796469045,7.84240051e+02 0.00000000e+00 5.29500000e+02 0.00000000e+00 7.84240051e+02 3.45000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.23269262e-01 1.90349996e-01 3.33677611e-01 -1.02405289e-01 9.59127567e-01 -2.63794365e-01 -3.70252652e-01 2.09382877e-01 9.05025848e-01,2.12667286e+00 -2.53334543e-01 4.52027376e+00
55173965_4252121546,1.19217993e+03 0.00000000e+00 3.91000000e+02 0.00000000e+00 1.19217993e+03 5.30000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93424731e-01 7.03006372e-03 -1.14271091e-01 -1.92827254e-02 9.94128259e-01 -1.06476198e-01 1.12851586e-01 1.07979546e-01 9.87727157e-01,-7.90958571e-02 4.81957284e-01 3.60799405e+00
20866353_4374897263,1.03491199e+03 0.00000000e+00 5.08000000e+02 0.00000000e+00 1.03491199e+03 3.81000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.78033883e-01 3.95285544e-02 -2.04663667e-01 -6.25836981e-02 9.92240877e-01 -1.07430547e-01 1.98829082e-01 1.17879324e-01 9.72919041e-01,4.03780451e-01 -1.38764973e-02 -1.39790854e-01
53543924_286554986,1.18883923e+03 0.00000000e+00 5.28000000e+02 0.00000000e+00 1.18883923e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.44025543e-01 8.90126734e-02 5.28864469e-01 -2.22005847e-01 9.55660865e-01 1.93457272e-01 -4.88194926e-01 -2.80693883e-01 8.26363514e-01,-4.83781545e+00 -1.12494506e+00 -1.68314552e+00
03058406_6979024134,8.45873718e+02 0.00000000e+00 3.49000000e+02 0.00000000e+00 8.45873718e+02 5.41500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97857422e-01 2.98001459e-02 -5.82453093e-02 -2.95634006e-02 9.99550787e-01 4.92229363e-03 5.83658299e-02 -3.18981782e-03 9.98290166e-01,-4.33932479e-01 -6.92881827e-01 -2.66873706e+00
59826471_8014732885,1.44782642e+03 0.00000000e+00 4.99000000e+02 0.00000000e+00 1.44782642e+03 3.31500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97433375e-01 5.40879416e-02 4.69164888e-02 -5.66035929e-02 9.96932064e-01 5.40600868e-02 -4.38485532e-02 -5.65769766e-02 9.97434885e-01,-1.18465228e+00 1.55710092e-01 5.10191084e-01
92896012_8416200177,7.49258667e+02 0.00000000e+00 2.49000000e+02 0.00000000e+00 7.49258667e+02 2.49000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.94793337e-01 5.19427113e-02 8.76822162e-02 -6.84922858e-02 9.77846272e-01 1.97801603e-01 -7.54653767e-02 -2.02777272e-01 9.76312632e-01,-1.38624557e+00 -4.08407173e-01 -9.71154477e-01
85067470_51142901,1.16491541e+03 0.00000000e+00 5.22000000e+02 0.00000000e+00 1.16491541e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.19629192e-01 1.38557244e-01 3.67537806e-01 -1.07503821e-01 9.88774680e-01 -1.03766857e-01 -3.77789727e-01 5.59153126e-02 9.24201493e-01,5.76239284e-01 3.92241635e-01 2.70456460e+00
72565529_3540024224,1.13800854e+03 0.00000000e+00 5.25500000e+02 0.00000000e+00 1.13800854e+03 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98911908e-01 4.24979649e-02 1.92073758e-02 -4.20418108e-02 9.98838040e-01 -2.35596245e-02 -2.01862936e-02 2.27264766e-02 9.99537904e-01,-7.32150705e-01 -2.07395257e-01 -1.21683652e+00
52599802_11381897224,1.01778546e+03 0.00000000e+00 5.19500000e+02 0.00000000e+00 1.01778546e+03 3.41000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93396730e-01 1.18609217e-02 -1.14115097e-01 -2.56263036e-02 9.92451691e-01 -1.19928868e-01 1.11831254e-01 1.22061294e-01 9.86202216e-01,-3.54863529e-02 7.48349195e-02 2.68864106e-01
17262282_1141017004,1.11644482e+03 0.00000000e+00 5.27500000e+02 0.00000000e+00 1.11644482e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.78508769e-01 -4.40641371e-02 -2.01442154e-01 5.49750858e-02 9.97289991e-01 4.88918550e-02 1.98741866e-01 -5.89154085e-02 9.78279431e-01,8.81461151e-01 -6.91474261e-01 -2.43493853e+00
78231237_9320287403,3.85966827e+02 0.00000000e+00 2.58000000e+02 0.00000000e+00 3.85966827e+02 2.58000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97022069e-01 4.47826381e-04 -7.71154524e-02 1.71686170e-02 9.73597237e-01 2.27626138e-01 7.51813283e-02 -2.28272249e-01 9.70690243e-01,-2.55425702e-01 -1.47720233e+00 -2.48864817e+00
67080033_7235561554,9.94983582e+02 0.00000000e+00 5.12500000e+02 0.00000000e+00 9.94983582e+02 3.82500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.13377696e-01 1.70047551e-01 5.56327740e-01 -2.76575817e-02 9.66545842e-01 -2.54998417e-01 -5.81078120e-01 1.92023345e-01 7.90869934e-01,2.96283158e+00 -1.33366728e-01 2.77654052e+00
20133057_3035445116,1.09671692e+03 0.00000000e+00 5.24000000e+02 0.00000000e+00 1.09671692e+03 3.88500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95474894e-01 1.91294404e-02 -9.30795370e-02 -1.30018305e-02 9.97735005e-01 6.59985719e-02 9.41312281e-02 -6.44897170e-02 9.93468866e-01,-5.81751366e-02 -6.97711703e-01 -2.42230228e+00
33538720_2216126031,8.44026001e+02 0.00000000e+00 5.33500000e+02 0.00000000e+00 8.44026001e+02 3.92000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.45873936e-01 1.19652967e-01 3.01671452e-01 -1.29542591e-01 9.91489740e-01 1.29156097e-02 -2.97558759e-01 -5.12958401e-02 9.53324458e-01,-3.63504509e+00 -1.74069737e-03 -1.26034743e-01
94029235_930442362,1.19061316e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.19061316e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.87878429e-01 3.78148013e-02 1.50553150e-01 -3.50155004e-02 9.99161841e-01 -2.12021404e-02 -1.51228717e-01 1.56734433e-02 9.88374533e-01,-1.89865543e+00 -1.43090355e-01 -3.15073475e-01
74855173_5553430125,2.77183521e+03 0.00000000e+00 3.30500000e+02 0.00000000e+00 2.77183521e+03 4.93500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.77055409e-01 4.72898695e-01 8.45022716e-02 -4.66795228e-01 7.97397818e-01 3.82438145e-01 1.13472573e-01 -3.74864701e-01 9.20108924e-01,-8.38565870e-01 -1.76539472e+00 -2.77017730e+00
40296993_11844226294,2.33503394e+03 0.00000000e+00 4.96000000e+02 0.00000000e+00 2.33503394e+03 3.29500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92709093e-01 1.41561193e-02 -1.19700710e-01 -3.11480848e-02 9.89476530e-01 -1.41301076e-01 1.16440769e-01 1.43999311e-01 9.82703285e-01,6.82773121e-02 8.30561623e-01 9.58756976e+00
66711799_2362913545,8.16968689e+02 0.00000000e+00 5.29500000e+02 0.00000000e+00 8.16968689e+02 3.46000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98742480e-01 3.15901230e-02 -3.89297191e-02 -3.35288705e-02 9.98176324e-01 -5.01980090e-02 3.72729627e-02 5.14401535e-02 9.97980279e-01,-7.99891151e-01 2.11555893e-01 9.86712429e-01
80904217_8471724844,5.59821411e+02 0.00000000e+00 5.02500000e+02 0.00000000e+00 5.59821411e+02 2.82500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.90735442e-01 6.49702228e-03 -1.35650550e-01 1.33630225e-02 9.89343919e-01 1.44982895e-01 1.35147004e-01 -1.45452394e-01 9.80091265e-01,2.78289034e-01 -1.10043425e+00 -2.87075687e+00
54744886_13665893353,6.29745361e+02 0.00000000e+00 3.70000000e+02 0.00000000e+00 6.29745361e+02 2.41000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.42113159e-01 9.22477087e-02 3.22355635e-01 -1.10593095e-01 9.93099280e-01 3.90254599e-02 -3.16531140e-01 -7.24167066e-02 9.45813860e-01,-3.14293334e+00 -3.47699544e-01 -7.92798849e-01
99790559_8115599774,6.36693848e+02 0.00000000e+00 2.46500000e+02 0.00000000e+00 6.36693848e+02 2.46500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.65546660e-01 -3.38638358e-04 -2.60229771e-01 3.91268065e-02 9.88820194e-01 1.43887860e-01 2.57271727e-01 -1.49112403e-01 9.54765285e-01,1.37844205e+00 -1.23072997e+00 -3.07690398e+00
73264037_6035471981,8.13381836e+02 0.00000000e+00 5.13500000e+02 0.00000000e+00 8.13381836e+02 3.84500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.24178825e-01 -6.77272309e-02 -3.75907598e-01 7.13564980e-02 9.97441706e-01 -4.27711563e-03 3.75235593e-01 -2.28706301e-02 9.26647281e-01,2.33509993e+00 -7.87972401e-01 -3.27300935e+00
89874167_2476612260,1.10518958e+03 0.00000000e+00 5.26500000e+02 0.00000000e+00 1.10518958e+03 3.45000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.47666204e-01 -3.43249439e-02 -3.17412292e-01 1.93060993e-02 9.98545404e-01 -5.03423387e-02 3.18678584e-01 4.15797398e-02 9.46950413e-01,1.59234676e+00 5.29185963e-04 1.72764905e-01
77174563_5012249156,2.02651978e+03 0.00000000e+00 5.11500000e+02 0.00000000e+00 2.02651978e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.83838693e-01 -2.39103656e-03 -1.79041081e-01 -1.18811723e-02 9.96835433e-01 -7.85999885e-02 1.78662429e-01 7.94569279e-02 9.80696861e-01,6.93323153e-01 4.54961080e-01 3.08315645e+00
36375965_3976446945,1.47368945e+03 0.00000000e+00 5.06500000e+02 0.00000000e+00 1.47368945e+03 3.80000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.43166253e-01 -3.92133554e-02 -3.29999594e-01 5.15579810e-03 9.94620917e-01 -1.03453608e-01 3.32281262e-01 9.58725410e-02 9.38295060e-01,1.67573477e+00 2.80550055e-01 2.89819672e+00
60732645_2978928712,1.18315137e+03 0.00000000e+00 5.20000000e+02 0.00000000e+00 1.18315137e+03 3.87000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.32430797e-01 -5.02435188e-02 -3.57838508e-01 3.42772541e-02 9.98119076e-01 -5.08269701e-02 3.59719167e-01 3.51269108e-02 9.32399175e-01,2.26943055e+00 -1.18772368e-01 -3.61952564e-01
50605886_3450247379,4.24914111e+03 0.00000000e+00 5.06000000e+02 0.00000000e+00 4.24914111e+03 3.79500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.79831970e-01 1.32113386e-02 -1.99385983e-01 1.47157617e-02 9.90331762e-01 1.37936387e-01 1.99280596e-01 -1.38088598e-01 9.70164307e-01,7.76348679e-01 6.13754416e-03 -1.50149184e-01
10624116_2746543073,2.45454614e+03 0.00000000e+00 5.00500000e+02 0.00000000e+00 2.45454614e+03 3.75500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97955052e-01 9.00937707e-03 -6.32814777e-02 -1.62687208e-02 9.93214246e-01 -1.15155503e-01 6.18145858e-02 1.15949525e-01 9.91329746e-01,-5.38168210e-01 6.43958147e-01 5.77224453e+00
89613181_9215962490,1.18842334e+03 0.00000000e+00 5.28000000e+02 0.00000000e+00 1.18842334e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.95381474e-01 -5.10595770e-02 -4.42362900e-01 4.86246076e-02 9.98674964e-01 -1.68512062e-02 4.42637169e-01 -6.42146461e-03 8.96677814e-01,2.36497232e+00 -3.04641152e-02 2.17973791e-01
80736436_2757260812,2.09200317e+03 0.00000000e+00 5.15500000e+02 0.00000000e+00 2.09200317e+03 3.85000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.91516552e-01 -2.08868051e-02 -1.28291345e-01 8.30423751e-03 9.95167469e-01 -9.78404271e-02 1.29714947e-01 9.59450411e-02 9.86898466e-01,1.01630215e-01 7.91456440e-01 5.98681676e+00
65128211_1900926684,3.26977246e+03 0.00000000e+00 5.03000000e+02 0.00000000e+00 3.26977246e+03 3.77000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.75526989e-01 1.37163046e-02 -2.19451489e-01 5.28944602e-02 9.54104494e-01 2.94765653e-01 2.13422747e-01 -2.99159618e-01 9.30029168e-01,9.39301089e-01 -1.30484427e+00 -2.31979468e+00
37209818_7325320236,1.30802112e+03 0.00000000e+00 5.18000000e+02 0.00000000e+00 1.30802112e+03 3.42500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.70857270e-01 -4.03804173e-02 -4.89874512e-01 7.19477255e-02 9.96357560e-01 4.57726728e-02 4.86241854e-01 -7.51068217e-02 8.70590504e-01,2.42624214e+00 -2.50909004e-02 5.06829919e-01
26655336_6192911644,8.15383606e+02 0.00000000e+00 5.28000000e+02 0.00000000e+00 8.15383606e+02 3.45500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.76434531e-01 -1.43962084e-02 -2.15333127e-01 4.87772812e-02 9.86675403e-01 1.55217349e-01 2.10229359e-01 -1.62062944e-01 9.64126143e-01,9.17676911e-01 -1.31371338e+00 -3.20832191e+00
97371403_4823878472,3.94212231e+03 0.00000000e+00 5.02500000e+02 0.00000000e+00 3.94212231e+03 3.77000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.48440140e-01 8.09056344e-02 3.06456487e-01 -1.53171170e-01 9.63471749e-01 2.19683367e-01 -2.77488546e-01 -2.55296822e-01 9.26187691e-01,-2.88959312e+00 -5.74125079e-01 -8.64925751e-01
71033172_8108767503,3.27410010e+03 0.00000000e+00 5.12500000e+02 0.00000000e+00 3.27410010e+03 3.97500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98852550e-01 3.51359511e-02 3.25430204e-02 -3.33547584e-02 9.97997338e-01 -5.37473186e-02 -3.43663109e-02 5.26001817e-02 9.98024137e-01,-1.75868317e+00 1.10973731e+00 2.38054842e+00
95733753_243743733,1.75265613e+03 0.00000000e+00 5.10500000e+02 0.00000000e+00 1.75265613e+03 3.83000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92860543e-01 2.82965532e-03 -1.19247371e-01 -1.27486818e-02 9.96509535e-01 -8.24998026e-02 1.18597697e-01 8.34310456e-02 9.89431072e-01,6.12684996e-02 2.80640972e-01 1.83043316e+00
52298775_3945040456,8.36549866e+02 0.00000000e+00 5.37000000e+02 0.00000000e+00 8.36549866e+02 3.47500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96558205e-01 3.01413405e-02 7.72220410e-02 -4.15003463e-02 9.87814310e-01 1.50002033e-01 -7.17597749e-02 -1.52690498e-01 9.85665332e-01,-1.48371925e+00 -5.48914204e-01 -1.43265738e+00
08507139_7168341023,2.49605737e+03 0.00000000e+00 5.11000000e+02 0.00000000e+00 2.49605737e+03 3.83000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96023128e-01 1.10903965e-02 -8.84021025e-02 2.34732224e-02 9.24501760e-01 3.80454338e-01 8.59472888e-02 -3.81016402e-01 9.20564807e-01,-8.03464742e-02 -1.99798899e+00 -2.84011054e+00
77475468_4135175833,2.56271582e+03 0.00000000e+00 4.93500000e+02 0.00000000e+00 2.56271582e+03 3.28000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.69238793e-01 2.40616163e-02 -2.44943260e-01 2.20380327e-03 9.94321390e-01 1.06396034e-01 2.46112383e-01 -1.03662970e-01 9.63681837e-01,1.17043929e+00 4.84897306e-02 7.93897504e-01
72874921_6916147456,1.18290112e+03 0.00000000e+00 4.81000000e+02 0.00000000e+00 1.18290112e+03 3.60000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99031817e-01 1.69052039e-02 -4.06157911e-02 -2.64254936e-02 9.68707770e-01 -2.46793336e-01 3.51727407e-02 2.47627687e-01 9.68216612e-01,-2.03244904e-01 -8.54460926e-03 1.44094905e+00
25491105_2597280192,1.65279053e+03 0.00000000e+00 5.08000000e+02 0.00000000e+00 1.65279053e+03 3.80500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.69849214e-01 1.17541048e-01 2.13486778e-01 -8.61193877e-02 9.84780496e-01 -1.50966308e-01 -2.27982353e-01 1.28029205e-01 9.65211153e-01,-8.87908492e-01 -3.72715948e-03 -4.02868367e-01
70327098_5598546423,1.12409375e+03 0.00000000e+00 5.21500000e+02 0.00000000e+00 1.12409375e+03 3.87500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.95827637e-01 -1.29694728e-02 -9.03277892e-02 4.96919631e-05 9.89925674e-01 -1.41587983e-01 9.12541191e-02 1.40992738e-01 9.85795990e-01,2.45751557e-01 -6.14944867e-02 1.62645845e-01
39443411_12694655325,7.06512390e+02 0.00000000e+00 2.44000000e+02 0.00000000e+00 7.06512390e+02 2.44000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96959544e-01 8.91488430e-03 -7.74092526e-02 -2.24817837e-03 9.96311023e-01 8.57863161e-02 7.78884667e-02 -8.53514567e-02 9.93301825e-01,-2.29636764e-01 -6.43736706e-01 -2.45900530e+00
14298023_9651361677,7.03167847e+02 0.00000000e+00 5.25000000e+02 0.00000000e+00 7.03167847e+02 3.44500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93323839e-01 2.69107774e-02 1.12176476e-01 -4.38317989e-02 9.87526871e-01 1.51226493e-01 -1.06707662e-01 -1.55133777e-01 9.82113530e-01,-1.28194149e+00 -1.64675555e+00 -3.84508509e+00
09237518_3859534957,1.05752026e+03 0.00000000e+00 5.25000000e+02 0.00000000e+00 1.05752026e+03 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.99505018e-01 4.88439106e-03 -3.10783005e-02 -4.52847864e-03 9.99923478e-01 1.15122180e-02 3.11321525e-02 -1.13657823e-02 9.99450653e-01,-4.53796634e-01 -3.54596606e-01 -1.74585577e+00
23898581_3418292777,3.22288794e+03 0.00000000e+00 5.12000000e+02 0.00000000e+00 3.22288794e+03 3.83500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92185491e-01 6.68664824e-03 -1.24592296e-01 2.02596137e-02 9.76677605e-01 2.13753139e-01 1.23115797e-01 -2.14606955e-01 9.68909880e-01,2.09298225e-01 -7.62844717e-01 -1.71924204e+00
05714706_2362913557,9.31497498e+02 0.00000000e+00 5.25000000e+02 0.00000000e+00 9.31497498e+02 3.44500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.47112334e-01 7.18221209e-02 3.12761585e-01 -8.40971620e-02 9.96120452e-01 2.59174280e-02 -3.09686767e-01 -5.08490775e-02 9.49478003e-01,-3.18077669e+00 -4.17455080e-01 -1.23344528e+00
33490951_2545793824,1.11746008e+03 0.00000000e+00 5.26500000e+02 0.00000000e+00 1.11746008e+03 3.89500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98424264e-01 -1.48345796e-02 -5.41195436e-02 2.58147529e-02 9.77737432e-01 2.08238117e-01 4.98255786e-02 -2.09307071e-01 9.76579726e-01,-4.06928341e-01 -1.42831774e+00 -3.13413382e+00
20516163_2396433020,1.21124915e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.21124915e+03 4.43000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.64405334e-01 -8.29221643e-02 -4.95910610e-01 1.79949758e-01 9.71996016e-01 1.51135135e-01 4.69490685e-01 -2.19881011e-01 8.55120365e-01,2.67214618e+00 -1.20878934e+00 -2.73389182e+00
05712502_4051278060,2.15490186e+03 0.00000000e+00 5.13500000e+02 0.00000000e+00 2.15490186e+03 3.84000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.98681901e-01 -2.53538620e-03 -5.12643455e-02 -2.87317922e-03 9.94451675e-01 -1.05155173e-01 5.12465233e-02 1.05163860e-01 9.93133605e-01,-2.84286115e-01 3.99804310e-01 2.93613302e+00
07663252_8186807321,1.07157874e+03 0.00000000e+00 3.91500000e+02 0.00000000e+00 1.07157874e+03 5.31500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.92380156e-01 2.11155531e-02 -1.21390938e-01 -3.03004093e-02 9.96773811e-01 -7.43226367e-02 1.19429944e-01 7.74345049e-02 9.89818360e-01,-3.11171101e-01 -4.30938422e-01 -3.06487702e+00
43977986_7457423246,1.03900879e+03 0.00000000e+00 5.27500000e+02 0.00000000e+00 1.03900879e+03 3.90000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.89283407e-01 6.08195911e-02 1.32737782e-01 -1.14644958e-01 8.86533551e-01 4.48235202e-01 -9.04150157e-02 -4.58649365e-01 8.84005591e-01,-1.20730860e+00 -2.68210188e+00 -3.26213572e+00
14932525_2597278914,1.66458643e+03 0.00000000e+00 3.81000000e+02 0.00000000e+00 1.66458643e+03 5.08000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.96537230e-01 4.44751912e-02 7.02531674e-02 -4.82891192e-02 9.97396550e-01 5.35563447e-02 -6.76883382e-02 -5.67633549e-02 9.96090463e-01,-1.31339809e+00 -1.98060104e-01 -5.71122502e-01
37403694_5070563509,1.06722119e+03 0.00000000e+00 5.30500000e+02 0.00000000e+00 1.06722119e+03 3.46000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.93948649e-01 1.93345147e-02 -1.08130749e-01 -1.39638450e-02 9.98641221e-01 5.02067962e-02 1.08954548e-01 -4.83930562e-02 9.92868077e-01,-2.82091477e-04 -6.08337697e-01 -2.24011291e+00
83010293_2424527073,1.05453503e+03 0.00000000e+00 5.26000000e+02 0.00000000e+00 1.05453503e+03 3.89000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.81811274e-01 1.06114556e-02 -1.89562704e-01 6.95455556e-03 9.95756761e-01 9.17611394e-02 1.89732063e-01 -9.14104455e-02 9.77571417e-01,7.43973135e-01 -9.72150221e-01 -2.89158043e+00
36122181_5140109966,9.57857727e+02 0.00000000e+00 5.02000000e+02 0.00000000e+00 9.57857727e+02 3.75000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.89816751e-01 5.69702888e-02 1.30449933e-01 -5.19235200e-02 9.97777141e-01 -4.17699108e-02 -1.32539605e-01 3.45711377e-02 9.90574626e-01,-1.85682801e+00 -2.46797295e-01 -1.20896435e+00
51846360_3107416213,1.14321460e+03 0.00000000e+00 5.29500000e+02 0.00000000e+00 1.14321460e+03 3.90500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.34254575e-01 6.55562472e-02 3.50529269e-01 -6.92586109e-02 9.97596777e-01 -1.97851357e-03 -3.49816573e-01 -2.24287349e-02 9.36549687e-01,-3.41004741e+00 -3.16213782e-01 -6.97397410e-01
73530583_8505405240,9.68729797e+02 0.00000000e+00 4.93500000e+02 0.00000000e+00 9.68729797e+02 2.98000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.97495111e-01 6.00341547e-03 -7.04802324e-02 -4.86360965e-03 9.99854787e-01 1.63324781e-02 7.05680485e-02 -1.59487787e-02 9.97379460e-01,-2.43953995e-01 -4.04284335e-01 -1.88093117e+00
37836697_765012344,1.50270667e+03 0.00000000e+00 5.19500000e+02 0.00000000e+00 1.50270667e+03 3.86500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.74665430e-01 3.43192838e-02 2.21019197e-01 -4.11800495e-03 9.90744113e-01 -1.35680302e-01 -2.23629919e-01 1.31332742e-01 9.65785364e-01,-2.06169566e+00 2.53437143e-01 5.43126549e+00
75802602_6223875061,3.93179248e+03 0.00000000e+00 5.07000000e+02 0.00000000e+00 3.93179248e+03 3.80000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.84892212e-01 1.95807094e-02 -1.72057917e-01 1.45290594e-02 9.80739694e-01 1.94778229e-01 1.72557925e-01 -1.94335400e-01 9.65638398e-01,5.79538289e-01 -5.89197896e-01 -1.31772626e+00
23293095_3579508156,5.65391113e+02 0.00000000e+00 1.88500000e+02 0.00000000e+00 5.65391113e+02 2.53500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.79367514e-01 -3.30218741e-03 -2.02060309e-01 2.63886326e-02 9.93395069e-01 1.11668605e-01 2.00356964e-01 -1.14696699e-01 9.72985999e-01,9.04683956e-01 -6.93576009e-01 -1.88530555e+00
99933312_2768771111,1.32224988e+03 0.00000000e+00 3.41500000e+02 0.00000000e+00 1.32224988e+03 5.14000000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,8.88521047e-01 1.31127957e-01 4.39699680e-01 -2.32558890e-01 9.54785652e-01 1.85204537e-01 -3.95533453e-01 -2.66814199e-01 8.78842119e-01,-3.92985934e+00 -1.28257938e+00 -2.65565190e+00
47521158_5096477796,2.42225586e+03 0.00000000e+00 5.13500000e+02 0.00000000e+00 2.42225586e+03 3.41500000e+02 0.00000000e+00 0.00000000e+00 1.00000000e+00,9.80863983e-01 -2.81387488e-02 -1.92650091e-01 -1.11801582e-02 9.79727342e-01 -2.00023347e-01 1.94372969e-01 1.98349555e-01 9.60664667e-01,-1.87314724e+00 2.86386882e-01 1.10906757e+01
